37.4408445	127.1480576	1	
37.4406221	127.1474414	2	
37.4412097	127.1476416	4	
37.4410874	127.1472680	3	
37.4379253	127.1410329	4	
37.4376369	127.1404412	3	
37.4372088	127.1409588	2	
37.4374122	127.1413666	1	
37.4329427	127.1291931	1	
37.4324007	127.1292733	2	
37.4328430	127.1288256	8	
37.4323159	127.1289112	7	
37.4312135	127.1294603	4	
37.4317327	127.1293611	3	
37.4317183	127.1289722	6	
37.4312369	127.1290527	5	
37.4339840	127.1285572	9	
37.4339923	127.1290732	10	
37.4340085	127.1296359	11	
37.5034403	126.7755333	4	
37.5035790	126.7763067	6	
37.5031863	126.7772570	7	
37.5028158	126.7756645	3	
37.5026084	126.7771916	1	
37.5024046	126.7766429	2	
37.5037851	126.7757662	5	
37.5030011	126.7868492	3	
37.5034500	126.7863673	4	
37.5036230	126.7862758	5	
37.5041975	126.7867930	6	
37.5042979	126.7870707	7	
37.5039583	126.7878894	8	
37.5036764	126.7877381	1	
37.5033049	126.7873139	2	
37.5050646	126.7967753	3	
37.5054370	126.7980899	1	
37.5046868	126.7974407	2	
37.5065163	126.8105470	3	
37.5067517	126.8113346	4	
37.5065558	126.8117496	5	
37.5061325	126.8109277	2	
37.5060154	126.8118103	1	
37.4922527	126.8221053	5	
37.4920033	126.8243146	2	
37.4922897	126.8243773	1	
37.4921637	126.8239476	3	
37.4927436	126.8243820	8	
37.4925102	126.8235740	7	
37.4924657	126.8233499	6	
37.4919345	126.8229799	4	
37.4759472	126.8670104	3	
37.4756481	126.8670227	2	
37.4763944	126.8684114	4	
37.4861912	126.8388994	1	
37.4862864	126.8391643	4	
37.4870055	126.8387122	3	
37.4798609	126.8545000	7	
37.4798145	126.8546739	8	
37.4795149	126.8547383	9	
37.4795495	126.8542028	6	
37.4794175	126.8541433	5	
37.4792153	126.8541913	4	
37.4791271	126.8543568	3	
37.4792406	126.8547876	2	
37.4789555	126.8557735	1	
37.4792065	126.8556630	10	
37.4846522	126.8861249	3	
37.4850202	126.8859586	4	
37.4850299	126.8868752	2	
37.4855678	126.8867088	5	
37.4874772	126.8886283	1	
37.4875200	126.8883926	6	
37.4816119	126.8823280	11	
37.4940713	126.8942208	4	
37.4937442	126.8943238	3	
37.4942839	126.8950558	5	
37.4939466	126.8951790	6	
37.4928612	126.8955426	7	
37.4926705	126.8947353	2	
37.4923527	126.8948678	1	
37.4925605	126.8956874	8	
37.4932071	126.8971188	9	
37.4935353	126.8976549	10	
37.4930378	126.8972184	12	
37.4935184	126.8979827	11	
37.5001960	126.9093418	5	
37.5000021	126.9093385	2	
37.5002106	126.9085797	4	
37.5000244	126.9083487	3	
37.5001635	126.9111742	6	
37.4999831	126.9112328	1	
37.4999842	126.9208203	8	
37.5002870	126.9205706	7	
37.5002379	126.9202858	6	
37.4998309	126.9206642	1	
37.4996553	126.9204226	2	
37.4996566	126.9202024	3	
37.5000122	126.9193739	5	
37.4998495	126.9193376	4	
37.4996804	126.9268592	3	
37.4998510	126.9268494	4	
37.4995916	126.9284143	2	
37.4998349	126.9284033	5	
37.4996167	126.9291979	1	
37.4998049	126.9292124	6	
37.5042245	126.9381322	3	
37.5043414	126.9378711	4	
37.5044703	126.9390074	2	
37.5049057	126.9396091	1	
37.5054959	126.9396396	6	
37.5055039	126.9393469	5	
37.5032669	126.9474435	2	
37.5028601	126.9476970	1	
37.5034410	126.9478141	3	
37.5035816	126.9481742	4	
37.5030190	126.9481276	5	
37.4956527	126.9539481	2	
37.4959585	126.9541188	3	
37.4953038	126.9546635	4	
37.4951391	126.9544107	1	
37.4843447	126.9722013	4	
37.4841298	126.9721383	1	
37.4847765	126.9711763	3	
37.4845078	126.9712837	2	
37.4849766	126.9803762	10	
37.4847925	126.9808155	9	
37.4855306	126.9817300	11	
37.4850225	126.9817272	8	
37.4847190	126.9818659	7	
37.4858023	126.9819445	12	
37.4850101	126.9823867	6	
37.4852547	126.9825545	5	
37.4860586	126.9824029	3	
37.4857869	126.9824441	4	
37.4869736	126.9820154	13	
37.4870250	126.9824724	2	
37.4883005	126.9820177	14	
37.4882961	126.9825048	1	
37.6177977	127.0906961	1	
37.6173463	127.0905377	4	
37.6176703	127.0901891	5	
37.6168204	127.0929142	2	
37.6165878	127.0927050	3	
37.6203874	127.0836731	2	
37.6200383	127.0839406	1	
37.6208521	127.0839476	3	
37.6206764	127.0844146	4	
37.6196361	127.0853830	6	
37.6196722	127.0848010	7	
37.6199038	127.0859543	5	
37.6179311	127.0759606	6	
37.6175979	127.0760762	7	
37.6173893	127.0753182	8	
37.6174173	127.0745372	1	
37.6190486	127.0753066	4	
37.6189930	127.0750437	3	
37.6183921	127.0752142	2	
37.6184263	127.0755223	5	
37.6152725	127.0666264	2	
37.6154667	127.0675571	3	
37.6149649	127.0653098	1	
37.6145476	127.0656611	6	
37.6144085	127.0651357	7	
37.6137789	127.0658788	5	
37.6147715	127.0667166	4	
37.6111163	127.0568139	3	
37.6111366	127.0572176	4	
37.6109578	127.0575632	5	
37.6105717	127.0574177	6	
37.6104961	127.0572828	7	
37.6107657	127.0565044	1	
37.6104991	127.0567546	8	
37.6111941	127.0564922	2	
37.6058751	127.0471146	1	
37.6055542	127.0473806	4	
37.6073522	127.0507184	3	
37.6074584	127.0502886	2	
37.6024908	127.0412453	2	
37.6026359	127.0418275	3	
37.6023859	127.0421491	4	
37.6018788	127.0416920	5	
37.5897163	127.0355672	1	
37.5901498	127.0360228	2	
37.5904990	127.0365774	3	
37.5897543	127.0366143	4	
37.5893086	127.0363818	5	
37.5892959	127.0358169	6	
37.5863814	127.0287629	1	
37.5863614	127.0296566	2	
37.5861777	127.0297115	3	
37.5861622	127.0286303	4	
37.5852640	127.0189971	1	
37.5850657	127.0191068	8	
37.5850356	127.0196396	6	
37.5849737	127.0194334	7	
37.5854772	127.0196576	4	
37.5853311	127.0197288	5	
37.5855911	127.0193170	3	
37.5855398	127.0191459	2	
37.5799458	127.0153952	3	
37.5799894	127.0150385	2	
37.5793874	127.0154197	4	
37.5793942	127.0150819	1	
37.5733691	127.0157629	10	
37.5732425	127.0155012	9	
37.5730185	127.0152397	8	
37.5727272	127.0153416	7	
37.5729272	127.0159490	4	
37.5733012	127.0161865	1	
37.5736796	127.0174498	2	
37.5732778	127.0172540	3	
37.5716625	127.0157972	5	
37.5716894	127.0156523	6	
37.5652561	127.0166056	5	
37.5650317	127.0163047	6	
37.5650050	127.0159738	7	
37.5651610	127.0159988	8	
37.5654272	127.0159402	9	
37.5655605	127.0164835	12	
37.5668867	127.0162874	11	
37.5670277	127.0158964	10	
37.5656904	127.0185772	1	
37.5655838	127.0187196	4	
37.5657732	127.0205833	2	
37.5654869	127.0207514	3	
37.5604711	127.0136369	1	
37.5604258	127.0140162	2	
37.5601079	127.0138606	3	
37.5534022	127.0096374	8	
37.5532281	127.0098386	7	
37.5543352	127.0105521	6	
37.5546060	127.0103773	9	
37.5553328	127.0104078	1	
37.5552119	127.0106517	2	
37.5548429	127.0108489	3	
37.5549637	127.0101862	10	
37.5534366	127.0119673	4	
37.5533440	127.0115267	5	
37.5478591	127.0070759	3	
37.5482962	127.0073979	2	
37.5483580	127.0071590	1	
37.5402414	127.0016716	1	
37.5402148	127.0019247	3	
37.5405361	127.0019555	한강진역 2번출구	
37.5350386	126.9745189	13	
37.5350299	126.9740667	14	
37.4877283	126.9942283	1	
37.4879425	126.9939709	8	
37.4881235	126.9935380	7	
37.4880770	126.9932919	6	
37.4876578	126.9930539	5	
37.4874170	126.9932594	4	
37.4873176	126.9940288	2	
37.4872198	126.9938095	3	
37.5082126	127.0112920	5	
37.5086223	127.0115639	6	
37.5079211	127.0114635	2	
37.5081112	127.0121075	1	
